audio_recording_id,start_time_seconds,end_time_seconds,low_frequency_hertz,high_frequency_hertz,tags,Powerful owl,Barking owl,Southern boobook,Eastern barn owl,Masked owl,Other birds,Koala,Possum,Insects,Frogs,Car,Nothing,Wind / rain,Something else
807,4578,4588,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4608,4618,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4578,4588,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,2103,2113,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,4578,4588,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4608,4618,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,2103,2113,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,4608,4618,0,11025,102:Powerful Owl,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4608,4618,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4578,4588,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,2103,2113,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4578,4588,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6603,6613,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,6618,6628,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
807,2223,2233,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1281,1291,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO
807,4668,4678,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,1281,1291,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,0,11025,102:Powerful Owl,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1281,1291,0,11025,109:Koala,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,1281,1291,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,1281,1291,0,11025,102:Powerful Owl,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4638,4648,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4638,4648,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
807,4638,4648,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,5885,5895,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4638,4648,0,11025,106:Barking Owl|107:Southern Boobook,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,5885,5895,0,11025,107:Southern Boobook|114:birds|104:Car|116:wind|117:rain,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO
807,4638,4648,0,11025,107:Southern Boobook|105:Insects|115:frogs,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
807,5885,5895,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4638,4648,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4563,4573,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,1205,1215,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4563,4573,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4563,4573,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1205,1215,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4563,4573,0,11025,114:birds|105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO
807,873,883,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1205,1215,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO
807,873,883,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3573,3583,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4653,4663,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1749,1759,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4653,4663,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
807,4653,4663,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3573,3583,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1749,1759,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1749,1759,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4653,4663,0,11025,106:Barking Owl|105:Insects|116:wind|117:rain,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
807,1749,1759,0,11025,107:Southern Boobook|114:birds|105:Insects,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
807,1325,1335,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,4458,4468,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,1277,1287,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,1325,1335,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1277,1287,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4458,4468,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1325,1335,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1277,1287,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3708,3718,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4458,4468,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1277,1287,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4458,4468,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3708,3718,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,1325,1335,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4458,4468,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6813,6823,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
807,3708,3718,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,1325,1335,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3708,3718,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1277,1287,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4458,4468,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1277,1287,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4458,4468,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3708,3718,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3708,3718,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4623,4633,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,3708,3718,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,3708,3718,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4593,4603,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4593,4603,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4593,4603,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4593,4603,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,3245,3255,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4533,4543,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4533,4543,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,3245,3255,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4533,4543,0,11025,106:Barking Owl|107:Southern Boobook,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,2703,2713,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4533,4543,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,3245,3255,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,4533,4543,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3245,3255,0,11025,106:Barking Owl|107:Southern Boobook,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4533,4543,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,2703,2713,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,2703,2713,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,2703,2713,0,11025,106:Barking Owl|105:Insects,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,6663,6673,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,2703,2713,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,6663,6673,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,6663,6673,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
807,2703,2713,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
828,477,487,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES
829,5870,5880,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
836,0,10,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
856,437,447,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
856,513,523,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
882,119,129,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
893,5221,5231,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
894,4436,4446,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
910,409,419,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
925,3126,3136,0,11025,114:birds|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
925,3589,3599,0,11025,114:birds|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
929,4232,4242,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES
932,1276,1286,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
940,158,168,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
944,3597,3607,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
944,179,189,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
944,1016,1026,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
948,4617,4627,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
962,29,39,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
965,413,423,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
970,1035,1045,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
973,6774,6784,0,11025,109:Koala,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
975,161,171,0,11025,105:Insects|104:Car|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO
975,3522,3532,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
985,4255,4265,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
985,2611,2621,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
988,1180,1190,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
992,1915,1925,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES
997,6651,6661,0,11025,114:birds|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
1001,6391,6401,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
1010,2617,2627,0,11025,114:birds|116:wind|117:rain,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
1010,637,647,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1020,37,47,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1024,1251,1261,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1026,5635,5645,0,11025,114:birds|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
1035,1172,1182,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
1035,3953,3963,0,11025,104:Car,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
1037,2568,2578,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,1341,1351,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,2568,2578,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3243,3253,0,11025,106:Barking Owl|105:Insects,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,2568,2578,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3243,3253,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
1037,2568,2578,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3243,3253,0,11025,102:Powerful Owl|107:Southern Boobook,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,885,895,0,11025,114:birds|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
1037,3093,3103,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,0,11025,114:birds|105:Insects|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
1037,3093,3103,0,11025,107:Southern Boobook|108:Eastern Barn Owl|114:birds|105:Insects|116:wind|117:rain,NO,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO
1037,885,895,0,11025,108:Eastern Barn Owl|114:birds|105:Insects|104:Car|116:wind|117:rain,NO,NO,NO,YES,NO,YES,NO,NO,YES,NO,YES,NO,YES,NO
1037,3138,3148,0,11025,106:Barking Owl|114:birds|105:Insects|104:Car|116:wind|117:rain,NO,YES,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,YES,NO
1037,3093,3103,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,0,11025,106:Barking Owl|114:birds,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3093,3103,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,0,11025,107:Southern Boobook|114:birds|105:Insects,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,885,895,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3138,3148,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3138,3148,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3213,3223,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3273,3283,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,0,11025,106:Barking Owl|114:birds,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,0,11025,102:Powerful Owl|114:birds,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3273,3283,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3108,3118,0,11025,106:Barking Owl|114:birds,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3123,3133,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,3123,3133,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3183,3193,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3183,3193,0,11025,106:Barking Owl|114:birds,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,3183,3193,0,11025,106:Barking Owl|114:birds,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,3183,3193,0,11025,106:Barking Owl|105:Insects|116:wind|117:rain,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES
1037,3198,3208,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,2733,2743,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3198,3208,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,2733,2743,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3198,3208,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
1037,3198,3208,0,11025,106:Barking Owl|114:birds|116:wind|117:rain,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
1037,2733,2743,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
